"","datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z","spps","phylo","crops"
"8782","zohner16","exp1","Acer","platanoides","","yes","18","14","16","timeonly",30.1875,2380,"","","21-Mar-2014",48.16447,11.50293,16.6666666666667,16,9.26458333333333,30.1875,"exp","exp","fldest",2380,123.490985386386,"Acer_platanoides",8,0.259079700334389,0.522249097258486,1.36099008351425,"Acer_platanoides","Acer_platanoides","nocrop"
"5090","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",30,1092,"ambient","","13-Dec-2013",49.89,11.05,17.3333333333333,8,4.86666666666667,30,"exp","exp","fldest",1092,64.2707639478616,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,-0.0315018887181361,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5091","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",30.926,1250,"ambient","","25-Dec-2013",49.89,11.05,17.3333333333333,8,5.27291666666667,30.926,"exp","exp","fldest",1250,71.585632716803,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.0971271660356844,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5092","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",28.148,1391,"ambient","","03-Jan-2014",49.89,11.05,17.3333333333333,8,5.76666666666667,28.148,"exp","exp","fldest",1391,76.8404972765761,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.253460940274943,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5093","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",27.593,1539,"ambient","","11-Jan-2014",49.89,11.05,17.3333333333333,8,6.24166666666667,27.593,"exp","exp","fldest",1539,83.6378829247062,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.403857988910179,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5094","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",24.815,1730,"ambient","","22-Jan-2014",49.89,11.05,17.3333333333333,8,6.56666666666667,24.815,"exp","exp","fldest",1730,89.3065939872727,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.506761232713236,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5095","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",22.593,1805,"ambient","","31-Jan-2014",49.89,11.05,17.3333333333333,8,6.67916666666667,22.593,"exp","exp","fldest",1805,92.7633455698108,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.542381586337371,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5096","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",21.111,1936,"ambient","","10-Feb-2014",49.89,11.05,17.3333333333333,8,7.0125,21.111,"exp","exp","fldest",1936,100.0352119626,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.647923374853326,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5097","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",18.519,2107,"ambient","","20-Feb-2014",49.89,11.05,17.3333333333333,8,7.55208333333333,18.519,"exp","exp","fldest",2107,107.816926642461,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.818769145013529,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5098","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",16.111,2265,"ambient","","03-Mar-2014",49.89,11.05,17.3333333333333,8,8.08333333333333,16.111,"exp","exp","fldest",2265,115.070323344126,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.986976370460833,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5099","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",18.704,2337,"ambient","","10-Mar-2014",49.89,11.05,17.3333333333333,8,8.37291666666667,18.704,"exp","exp","fldest",2337,119.825100103083,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,1.07866579923407,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5100","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",15.185,2439,"ambient","","19-Mar-2014",49.89,11.05,17.3333333333333,8,8.89166666666667,15.185,"exp","exp","fldest",2439,125.839175859585,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,1.24291520761202,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5101","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",12.407,2522,"ambient","","25-Mar-2014",49.89,11.05,17.3333333333333,8,9.21458333333333,12.407,"exp","exp","fldest",2522,129.752452011044,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,1.34515881523686,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5102","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",5.741,2597,"ambient","","31-Mar-2014",49.89,11.05,17.3333333333333,8,9.45625,5.741,"exp","exp","fldest",2597,133.23802049487,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,1.42167661191092,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5103","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",28.704,1230,"ambient","","24-Dec-2013",49.89,11.05,18.6666666666667,16,5.18958333333333,28.704,"exp","exp","fldest",1230,71.4642777515383,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.0707417189066956,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5183","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",22.778,1555,"ambient","","12-Jan-2014",49.89,11.05,18.6666666666667,16,6.27083333333333,22.778,"exp","exp","fldest",1555,83.4564742102619,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.413092895405326,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5203","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",24.815,1391,"ambient","","03-Jan-2014",49.89,11.05,18.6666666666667,16,5.76666666666667,24.815,"exp","exp","fldest",1391,76.8404972765761,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.253460940274943,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5204","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",20.926,1805,"ambient","","30-Jan-2014",49.89,11.05,18.6666666666667,16,6.67916666666667,20.926,"exp","exp","fldest",1805,92.7602803783082,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.542381586337371,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5205","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",15,1936,"ambient","","10-Feb-2014",49.89,11.05,18.6666666666667,16,7.0125,15,"exp","exp","fldest",1936,100.0352119626,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.647923374853326,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5206","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",22.593,1714,"ambient","","21-Jan-2014",49.89,11.05,18.6666666666667,16,6.56666666666667,22.593,"exp","exp","fldest",1714,89.1711317405805,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.506761232713236,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5211","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",20.185,2107,"ambient","","20-Feb-2014",49.89,11.05,18.6666666666667,16,7.55208333333333,20.185,"exp","exp","fldest",2107,107.816926642461,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.818769145013529,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5212","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",12.407,2425,"ambient","","18-Mar-2014",49.89,11.05,18.6666666666667,16,8.81041666666667,12.407,"exp","exp","fldest",2425,125.861779503575,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,1.21718939666126,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5213","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",68.837,2597,"ambient","","31-Mar-2014",49.89,11.05,18.6666666666667,16,9.45625,68.837,"exp","exp","fldest",2597,133.23802049487,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,1.42167661191092,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5217","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",14.63,2328,"ambient","","09-Mar-2014",49.89,11.05,18.6666666666667,16,8.34375,14.63,"exp","exp","fldest",2328,119.554920202872,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,1.06943089273892,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"5221","malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",6.852,2508,"ambient","","24-Mar-2014",49.89,11.05,18.6666666666667,16,9.16666666666667,6.852,"exp","exp","fldest",2508,129.427932271914,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,1.32998718313769,"Acer_pseudolatauns","Acer_pseudolatauns","nocrop"
"803","basler12","exp1","Acer","pseudoplatanus","","yes","5","","9.5","timeonly",47.26,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,47.26,"ramped","ramped","fldest",1345,81.8044874041654,"Acer_pseudoplatanus",10,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"804","basler12","exp1","Acer","pseudoplatanus","","yes","5","","11","timeonly",46.23,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,46.23,"ramped","ramped","fldest",1297,89.6547488698292,"Acer_pseudoplatanus",10,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"805","basler12","exp1","Acer","pseudoplatanus","","yes","5","","9.5","timeonly",36.79,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,36.79,"ramped","ramped","fldest",1345,81.8044874041654,"Acer_pseudoplatanus",10,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"806","basler12","exp1","Acer","pseudoplatanus","","yes","5","","11","timeonly",36.23,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,36.23,"ramped","ramped","fldest",1297,89.6547488698292,"Acer_pseudoplatanus",10,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"807","basler12","exp1","Acer","pseudoplatanus","","yes","5","","9.5","timeonly",57.26,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,57.26,"ramped","ramped","fldest",1345,81.8044874041654,"Acer_pseudoplatanus",10,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"808","basler12","exp1","Acer","pseudoplatanus","","yes","5","","11","timeonly",56.7,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,56.7,"ramped","ramped","fldest",1297,89.6547488698292,"Acer_pseudoplatanus",10,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"809","basler12","exp1","Acer","pseudoplatanus","","yes","5","","9.5","timeonly",34.81,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,34.81,"ramped","ramped","fldest",1345,81.8044874041654,"Acer_pseudoplatanus",10,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"810","basler12","exp1","Acer","pseudoplatanus","","yes","5","","11","timeonly",34.72,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,34.72,"ramped","ramped","fldest",1297,89.6547488698292,"Acer_pseudoplatanus",10,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1027","basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",34.62,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,34.62,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.868901494558607,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1031","basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",19.44,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,19.44,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.868901494558607,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1035","basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",19.95,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,19.95,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.868901494558607,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1051","basler14","exp1","Acer","pseudoplatanus","","yes","6","6","9.2","timeonly",42.48,1857,"","122","31-Mar-2010",46.315,8.265,6,9.2,7.71041666666667,42.48,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,-1.62385752946154,-0.778491927034076,0.868901494558607,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1052","basler14","exp1","Acer","pseudoplatanus","","yes","6","6","10.2","timeonly",43.51,1857,"","122","31-Mar-2010",46.315,8.265,6,10.2,7.71041666666667,43.51,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,-1.62385752946154,-0.58720648228517,0.868901494558607,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1053","basler14","exp1","Acer","pseudoplatanus","","yes","9","9","9.2","timeonly",36.32,1857,"","122","31-Mar-2010",46.315,8.265,9,9.2,7.71041666666667,36.32,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,-1.09428143358144,-0.778491927034076,0.868901494558607,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1054","basler14","exp1","Acer","pseudoplatanus","","yes","9","9","10.2","timeonly",34.09,1857,"","122","31-Mar-2010",46.315,8.265,9,10.2,7.71041666666667,34.09,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,-1.09428143358144,-0.58720648228517,0.868901494558607,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1067","basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",32.85,1219,"","57","27-Jan-2010",46.315,8.265,21,16,5.21875,32.85,"exp","ramped","fldest",1219,73.1802177497165,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.0799766254018418,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1071","basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",18.62,1219,"","57","27-Jan-2010",46.315,8.265,21,16,5.21875,18.62,"exp","ramped","fldest",1219,73.1802177497165,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.0799766254018418,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1075","basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",19.06,1219,"","57","27-Jan-2010",46.315,8.265,21,16,5.21875,19.06,"exp","ramped","fldest",1219,73.1802177497165,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.0799766254018418,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1091","basler14","exp1","Acer","pseudoplatanus","","yes","6","6","9.2","timeonly",102.1,1219,"","57","27-Jan-2010",46.315,8.265,6,9.2,5.21875,102.1,"exp","ramped","fldest",1219,73.1802177497165,"Acer_pseudoplatanus",10,-1.62385752946154,-0.778491927034076,0.0799766254018418,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1092","basler14","exp1","Acer","pseudoplatanus","","yes","6","6","10.2","timeonly",102.1,1219,"","57","27-Jan-2010",46.315,8.265,6,10.2,5.21875,102.1,"exp","ramped","fldest",1219,73.1802177497165,"Acer_pseudoplatanus",10,-1.62385752946154,-0.58720648228517,0.0799766254018418,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1093","basler14","exp1","Acer","pseudoplatanus","","yes","9","9","9.2","timeonly",71.61,1219,"","57","27-Jan-2010",46.315,8.265,9,9.2,5.21875,71.61,"exp","ramped","fldest",1219,73.1802177497165,"Acer_pseudoplatanus",10,-1.09428143358144,-0.778491927034076,0.0799766254018418,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1094","basler14","exp1","Acer","pseudoplatanus","","yes","9","9","10.2","timeonly",71.78,1219,"","57","27-Jan-2010",46.315,8.265,9,10.2,5.21875,71.78,"exp","ramped","fldest",1219,73.1802177497165,"Acer_pseudoplatanus",10,-1.09428143358144,-0.58720648228517,0.0799766254018418,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1107","basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",31.35,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,31.35,"exp","ramped","fldest",1585,93.2022833316661,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.490270328257618,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1111","basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",17.94,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,17.94,"exp","ramped","fldest",1585,93.2022833316661,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.490270328257618,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1115","basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",18.11,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,18.11,"exp","ramped","fldest",1585,93.2022833316661,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.490270328257618,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1131","basler14","exp1","Acer","pseudoplatanus","","yes","6","6","9.2","timeonly",69.72,1585,"","93","2-Mar-2010",46.315,8.265,6,9.2,6.51458333333333,69.72,"exp","ramped","fldest",1585,93.2022833316661,"Acer_pseudoplatanus",10,-1.62385752946154,-0.778491927034076,0.490270328257618,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1132","basler14","exp1","Acer","pseudoplatanus","","yes","6","6","10.2","timeonly",69.38,1585,"","93","2-Mar-2010",46.315,8.265,6,10.2,6.51458333333333,69.38,"exp","ramped","fldest",1585,93.2022833316661,"Acer_pseudoplatanus",10,-1.62385752946154,-0.58720648228517,0.490270328257618,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1133","basler14","exp1","Acer","pseudoplatanus","","yes","9","9","9.2","timeonly",58.07,1585,"","93","2-Mar-2010",46.315,8.265,9,9.2,6.51458333333333,58.07,"exp","ramped","fldest",1585,93.2022833316661,"Acer_pseudoplatanus",10,-1.09428143358144,-0.778491927034076,0.490270328257618,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"1134","basler14","exp1","Acer","pseudoplatanus","","yes","9","9","10.2","timeonly",55.5,1585,"","93","2-Mar-2010",46.315,8.265,9,10.2,6.51458333333333,55.5,"exp","ramped","fldest",1585,93.2022833316661,"Acer_pseudoplatanus",10,-1.09428143358144,-0.58720648228517,0.490270328257618,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"4706","laube14a","exp1","Acer","pseudoplatanus","","yes","7","","8","timeonly",34,2239,"","110","14-Mar-2012",48.403008,11.711811,7,8,7.50625,34,"ramped","exp","fldest",2239,103.547699511753,"Acer_pseudoplatanus",10,-1.44733216416818,-1.00803446073276,0.804257149092585,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"4707","laube14a","exp1","Acer","pseudoplatanus","","yes","7","","12","timeonly",32,2239,"","110","14-Mar-2012",48.403008,11.711811,7,12,7.50625,32,"ramped","exp","fldest",2239,103.547699511753,"Acer_pseudoplatanus",10,-1.44733216416818,-0.242892681737139,0.804257149092585,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"4708","laube14a","exp1","Acer","pseudoplatanus","","yes","7","","16","timeonly",26,2239,"","110","14-Mar-2012",48.403008,11.711811,7,16,7.50625,26,"ramped","exp","fldest",2239,103.547699511753,"Acer_pseudoplatanus",10,-1.44733216416818,0.522249097258486,0.804257149092585,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
"4894","laube14a","exp1","Acer","pseudoplatanus","","yes","7","","16","timeonly",41,1003,"","33","14-Dec-2011",48.403008,11.711811,7,16,3.61875,41,"ramped","exp","fldest",1003,51.6913728053825,"Acer_pseudoplatanus",10,-1.44733216416818,0.522249097258486,-0.426623959474744,"Acer_pseudoplatanus","Acer_pseudoplatanus","nocrop"
